node idx,drug id,pubchem_cid,smiles
3534,DB13314,2097.0,CC(C1=CC=C(C=C1)NCC(=C)C)C(=O)O
3535,DB13316,68555.0,CC(C)C(=O)OC1=C(C=C(C=C1)CCNC)OC(=O)C(C)C
3536,DB13317,68869.0,CC(C1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)F)C(=O)O
3537,DB13318,220401.0,CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
3538,DB13319,6446788.0,CCOC(=O)C(=CC1=NC=C(N1C)[N+](=O)[O-])C(=O)C
3539,DB13320,68933.0,CC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
3540,DB13322,73415812.0,C(=O)([O-])[O-].O.O.O.O.O.O.O.O.O.O.O.O.[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Al+3].[Al+3]
3541,DB13323,6575.0,C(=C(Cl)Cl)Cl
3542,DB13324,25215.0,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3
3543,DB13327,4814.0,COC1=C(C=C(C=C1)C(=O)NCC2=CN=CC=C2)C(=O)NCC3=CN=CC=C3
3544,DB13328,22379.0,CCCCNCC(=O)NC1=C(C=CC=C1Cl)C
3545,DB13331,4994.0,CCC1(C(=O)C=CNC1=O)CC
3546,DB13334,20055482.0,CS(=O)(=O)OCC(C(C(C(COS(=O)(=O)C)OS(=O)(=O)C)O)O)OS(=O)(=O)C
3547,DB13335,40391.0,C#CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
3548,DB13337,272833.0,CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3
3549,DB13338,71260.0,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)(C)F)C)O)(C)O
3550,DB13339,16058.0,C1C(O1)COCCOCCOCCOCC2CO2
3551,DB13340,6604413.0,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O
3552,DB13341,135436543.0,CCN=C1NC(=O)C(O1)C2=CC=CC=C2
3553,DB13345,107715.0,CC(C)C1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
3554,DB13346,2466.0,CCCCOC1=CC=C(C=C1)CC(=O)NO
3555,DB13347,6719.0,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O
3556,DB13349,65624.0,CN(C)CCN1C(=O)C2=CC=CC=C2C(=N1)CC3=CC=CC=C3
3557,DB13350,6436171.0,CN1C(=CN=C1C=CC2=NC(=NC=C2)N)[N+](=O)[O-]
3558,DB13351,4839.0,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3
3559,DB13352,7902.0,CN(C)CCO
3560,DB13354,4770.0,C1=CC=C(C=C1)CCCOC(=O)N
3561,DB13357,7186.0,C1=CC=C(C=C1)C(COC(=O)N)O
3562,DB13358,2747.0,C1CN=C(N1)C2CC2(C3=CC=CC=C3)C4=CC=CC=C4
3563,DB13359,57371580.0,C(C(C(=O)O)N)C(=O)[O-].C(C(C(=O)O)N)C(=O)[O-].O.O.O.O.[Mg+2]
3564,DB13360,92169693.0,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4
3565,DB13362,72060.0,CCC(C1=CC=CC=C1)C(=O)NC(=O)N
3566,DB13364,35455.0,CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C
3567,DB13365,,
3568,DB13367,68876.0,CCN(CC)CCC1=C(C2=C(C(=C(C=C2)OCC(=O)OCC)Cl)OC1=O)C
3569,DB13368,6314185.0,CCNC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
3570,DB13369,66248.0,CC[N+]1(CCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)CC
3571,DB13370,2447.0,CC(C)C(C(=O)NC(=O)N)Br
3572,DB13371,100472.0,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=CC=N3
3573,DB13374,15376.0,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O
3574,DB13375,,
3575,DB13377,5284636.0,CCC=C(C)C1(C(=O)NC(=O)NC1=O)CC
3576,DB13378,4538.0,C1=CC(=CC(=C1)O)C(CN)O
3577,DB13380,165124.0,CC(C)(COC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O)N(C)C
3578,DB13381,56840845.0,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Fe+3]
3579,DB13382,65750.0,CCN(CC)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
3580,DB13384,25382.0,CC1(C2=CC=CC=C2C(=CCCN(C)C)C3=CC=CC=C31)C
3581,DB13385,,
3582,DB13386,244809.0,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)OC
3583,DB13393,10219.0,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC
3584,DB13394,7436.0,CNCC(=O)C1=CC(=C(C=C1)O)O
3585,DB13396,3084726.0,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)CCCC(C(=O)O)N)C3=CC=CC=C3
3586,DB13398,5489013.0,CC(C(C1=CC=CC=C1)O)NCCC(=O)C2=CC(=CC=C2)OC
3587,DB13399,443951.0,CCN(CC)C(=O)NC1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)C
3588,DB13400,5219.0,C1COCCN1[N+]2=CC(=N)O[N-]2
3589,DB13401,443946.0,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)OC
3590,DB13402,71587019.0,CC(=O)NCC(=O)O.C(C(Cl)(Cl)Cl)(O)O
3591,DB13403,4640.0,CC1=C(C2=CC(=C(C=C2N1)OC)OC)CCN3CCN(CC3)C4=CC=CC=C4
3592,DB13405,4047.0,CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N
3593,DB13406,9564.0,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)N
3594,DB13407,4487.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3
3595,DB13408,25430.0,CCCC(C)(CO[N+](=O)[O-])CO[N+](=O)[O-]
3596,DB13409,5282211.0,CCCC(=O)OC1C(OC(CC1(C)OC(=O)CC)OC2C(OC(C(C2N(C)C)O)OC3C(CC(C(C=CC=CCC(OC(=O)CC(C3OC)O)C)O)C)CC=O)C)C
3597,DB13410,9567831.0,C1=CC(=C(C(=C1)Cl)C=NN=C(N)NO)Cl
3598,DB13411,3947.0,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl
3599,DB13413,102669.0,CCN(CC)CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
3600,DB13414,9470.0,C1=CC=C(C=C1)C(CNC2=CC=CC=N2)O
3601,DB13418,11954041.0,CC12CC(C3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O)OC
3602,DB13420,6016.0,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)[N+](C)(C)C
3603,DB13422,25495.0,C1=CC(=CN=C1)C(=O)OCC2C(C(C(O2)(COC(=O)C3=CN=CC=C3)O)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5
3604,DB13423,73964.0,[OH-].[OH-].[OH-].[Fe+3]
3605,DB13425,3401.0,C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)(C3=CC=CC=C3F)N4C=CN=C4
3606,DB13429,72138.0,CC1=CC(=C(C=C1)NC2=NCCN2)Cl
3607,DB13430,71652.0,CCC(C)C(C)C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
3608,DB13432,68706.0,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)CC(=O)O
3609,DB13433,5217.0,CC(C)(C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl
3610,DB13434,51755.0,C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl
3611,DB13435,47608.0,C1CN(CC2=CC(=NN=C21)NN)C(=O)C3=CC=CC=C3
3612,DB13437,4041.0,CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
3613,DB13443,175540.0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
3614,DB13446,,
3615,DB13448,118984411.0,CC1(CCC2CC(CC1N2C)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)C
3616,DB13449,4977.0,CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O
3617,DB13451,54708299.0,C1=CC=C2C(=C1)C(=C(C(=O)O2)C(CC(C3=CC=C(C=C3)Cl)O)C4=CC=C(S4)Cl)O
3618,DB13452,2515.0,CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC
3619,DB13453,23991.0,[Xe]
3620,DB13454,5362460.0,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC(=O)C6=CN=CC=C6)OC3C(C=C4)OC(=O)C7=CN=CC=C7
3621,DB13455,74441225.0,C1=CC=C(C=C1)C(CC(=O)[O-])C[NH3+]
3622,DB13456,5282169.0,CCC(=O)OC1CC(=O)OC(CC=CC=CC(C(CC(C(C1OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C
3623,DB13457,432824.0,CC(C)N1CCOC(C1)C2=CC(=CC=C2)C(F)(F)F
3624,DB13459,5282176.0,CCCCC(C=C(C)C=CC=CC(=O)N1CCCC1=O)O
3625,DB13460,68671.0,CC(C)(C(=O)OCCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl
3626,DB13461,6436055.0,CCC=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
3627,DB13464,,
3628,DB13466,,
3629,DB13467,656630.0,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O
3630,DB13468,,
3631,DB13470,5361871.0,CC1=C(SC(=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O)CC(=O)O
3632,DB13472,2898.0,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C
3633,DB13478,41049.0,CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O
3634,DB13479,68122.0,C1CCN(C1)CCN(CC2=CC=CC=C2)C3=CC=CC=C3
3635,DB13480,,
3636,DB13481,,
3637,DB13485,19596.0,CC1=NC(=CC(=N1)OC)NS(=O)(=O)C2=CC=C(C=C2)N
3638,DB13486,61745.0,[O-][O-].[Mg+2]
3639,DB13488,2312.0,CN(C)CCCOC1(CCCCCC1)CC2=CC=CC=C2
3640,DB13489,72075.0,CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3
3641,DB13491,56841872.0,CC(C(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)O)O
3642,DB13495,9395.0,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]
3643,DB13496,21722.0,CN(C)CCCN1C2=C(CCCCCC2)C3=CC=CC=C31
3644,DB13499,57514697.0,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)O)C[N+]4=CC=C(C=C4)C(=O)N
3645,DB13500,72093.0,CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC
3646,DB13501,2313.0,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)O
3647,DB13502,68778.0,CC(C)(C)N1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3
3648,DB13503,,
3649,DB13504,5487888.0,CC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O
3650,DB13505,34055.0,CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2
3651,DB13506,33672.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC=CC=C4)C(=O)O)C
3652,DB13507,11018.0,C[N+]1(CCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
3653,DB13508,65814.0,CC(C)(C)NCC(COC1=C(C=CC(=C1)Cl)Cl)O
3654,DB13509,71586929.0,CC(=O)OC1=CC=CC=C1C(=O)O.[O-2].[O-2].[O-2].[Al+3].[Al+3]
3655,DB13510,2467.0,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC
3656,DB13511,2780.0,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=CC=C3)Cl)N
3657,DB13514,4888.0,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O
3658,DB13517,,
3659,DB13520,28693.0,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
3660,DB13522,,
3661,DB13523,47979.0,COC1=CC(=CC(=C1OC)C(=O)NCC2CCCN2CC=C)S(=O)(=O)N
3662,DB13524,3778.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C
3663,DB13526,8285.0,C(C(CO)(CO)CO)O
3664,DB13527,4921.0,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CC1)CCOC(=O)CC2=C(N(C3=C2C=C(C=C3)OC)C(=O)C4=CC=C(C=C4)Cl)C)NC(=O)C5=CC=CC=C5
3665,DB13528,5284533.0,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)O
3666,DB13530,71698.0,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)C)O
3667,DB13532,138402398.0,C1CCC(C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=N)(=O)O)Cl
3668,DB13533,5284597.0,CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)CCC34
3669,DB13534,219095.0,CC(C)OC(=O)C1=NC=C2C(=C1COC)C3=C(N2)C=CC=C3OC4=CC=C(C=C4)Cl
3670,DB13535,,
3671,DB13537,20055283.0,CC1C(C(CC(O1)OC2C(OC(CC2OC=O)OC3C(OC(CC3OC=O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CC(C7C8=CC(=O)OC8)OC=O)O)C)C)C)C)OC=O)OC=O
3672,DB13538,68749.0,CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2OC
3673,DB13540,3037209.0,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)NC(=O)C(CN)O)O
3674,DB13541,,
3675,DB13542,31800.0,C[N+]1(CCCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
3676,DB13543,656655.0,C(C(C(C(C(CBr)O)O)O)O)Br
3677,DB13544,3282.0,CCOC1=CC=CC=C1C(=O)N
3678,DB13545,68953.0,C1=CC=C(C=C1)C2C(=O)C3=C(C2=O)C=C(C=C3)Br
3679,DB13546,4514.0,CCN(CC)CC1=NC=CN1C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=CC=C3Cl
3680,DB13547,3034019.0,C1=CC(=CC=C1CN)S(=O)(=O)N.C1=CC(=CC=C1N)S(=O)(=O)NC(=S)N
3681,DB13550,2377.0,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2
3682,DB13551,8593.0,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O
3683,DB13552,5567.0,C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F
3684,DB13554,4249.0,CC1=CC=C(C=C1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)O
3685,DB13555,76959818.0,CCC[N+]12C3CC(C(C1O)CC)C4C2CC5(C3N(C6=CC=CC=C65)C)C4O
3686,DB13556,187764.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(NC3=CC=C(C=C3)S(=O)(=O)NC4=NN=C(C=C4)OC)S(=O)(=O)O
3687,DB13557,6762.0,CC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
3688,DB13559,46886609.0,C1CCNC(C1)C(C2=CC(=C(C=C2)O)O)O
3689,DB13563,13313.0,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(C#C)O
3690,DB13566,42553.0,CC1=CC=CC=C1C(C2CN3CCC2CC3)(C4=CC=CC=C4C)O
3691,DB13569,24458.0,Cl[Fe]Cl
3692,DB13571,5282200.0,CCCCCC(C1C(CC(CC(CC(CC(CC(C(C(C(=CC=CC=CC=CC=CC(C(OC1=O)C)O)C)O)O)O)O)O)O)O)O)O
3693,DB13572,6526.0,CCC(C)(CC)OC(=O)N
3694,DB13573,69550.0,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O
3695,DB13575,20054848.0,CCN(CC)CCN1C2=C(C=CC(=C2)OC)C3=C1C4CC5C(CC(C(C5C(=O)OC)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC)CN4CC3
3696,DB13577,5842.0,C=CCC1(C(=O)NC(=O)NC1=O)CC=C
3697,DB13578,11115.0,CC(C)CNCCOC(=O)C1=CC(=CC=C1)N
3698,DB13580,5315.0,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2
3699,DB13581,24892842.0,CCN(CC)CC(C)OC(=O)C1CCCCC1(C2CCCCC2)O
3700,DB13583,4059.0,CC1=CC=CC=C1OCC(CO)O
3701,DB13584,67425.0,CCN(CC)CCOC1=C(C(=CC=C1)OCCN(CC)CC)OCCN(CC)CC
3702,DB13587,15020.0,CC1CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C
3703,DB13588,4417.0,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32
3704,DB13590,76966485.0,CN(C)CC(=O)OCC(C(C(C(C(=O)[O-])O)O)O)O.CN(C)CC(=O)OCC(C(C(C(C(=O)[O-])O)O)O)O.[Ca+2]
3705,DB13592,28329.0,CCN(CC)CCN1C=NC2=C1C(=O)N(C(=O)N2C)C
3706,DB13595,131704329.0,O.[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[Mg+2].[Al+3].[Al+3]
3707,DB13597,71655.0,C1COCCN1C(=N)N=C(N)N
3708,DB13598,3283.0,CCOCC
3709,DB13601,4626.0,C1C(CN(C1=O)CC(=O)N)O
3710,DB13602,36709.0,CCC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C
3711,DB13603,13916.0,C1=CC(=C(C(=C1)Cl)[N+](=O)[O-])C2=CNC=C2Cl
3712,DB13604,36054.0,C1CCCNC(CC1)CN=C(N)N
3713,DB13605,11226.0,CCOC(=O)C1(CCN(CC1)CCC(C2=CC=CC=C2)O)C3=CC=CC=C3
3714,DB13606,443405.0,CC1C2CC3=C(C1(CCN2CCC4=CC=CC=C4)C)C=C(C=C3)O
3715,DB13609,131411.0,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3
3716,DB13610,20055352.0,CC(=O)C1(CCC2C1(CCC3C2CC(C4=CC(=O)CCC34C)C(F)(F)F)C)O
3717,DB13612,46783786.0,CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].C(=O)(N)N.[Ca+2]
3718,DB13615,123133557.0,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)C(C)NC(=O)CCC(C(=O)N)NC(=O)C(C)NC(=O)C(C)OC(C(C=O)NC(=O)C)C(C(CO)O)O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+]
3719,DB13616,183797.0,C1CCC(CC1)C(C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=N)N)NCC(=O)O
3720,DB13617,16473.0,C1CCC(CC1)N2CC3=CC(=C(C=C3C2=O)S(=O)(=O)N)Cl
3721,DB13619,70687267.0,CCN(CC)CCCOC(=O)C1(CC2CCC1C2)C3=CC=CC=C3
3722,DB13620,16760467.0,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[K+]
3723,DB13622,122051.0,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC(C4=C3CCC(C4)O)C[Se]C)C
3724,DB13623,9862937.0,CCOC1=CC2=C(C=C1)N=C(N2)SCCN3CCOCC3
3725,DB13624,4117.0,CC(CC1=CC=CC=C1OC)NC
3726,DB13626,73415751.0,C(C(=O)[O-])N.O.[OH-].[OH-].[Al+3]
3727,DB13627,4628.0,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O
3728,DB13629,16639.0,CCCCC1C(=O)NN(C1=O)C2=CC=CC=C2
3729,DB13631,71798.0,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=C(C=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
3730,DB13633,,
3731,DB13634,70569.0,CCCCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
3732,DB13635,71264.0,CCOC(=O)NC1=CC2=C(CCC3=CC=CC=C3N2C(=O)CN(C)C)C=C1
3733,DB13636,10255142.0,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
3734,DB13637,168009.0,C(CN(CCO[N+](=O)[O-])CCO[N+](=O)[O-])N(CCO[N+](=O)[O-])CCO[N+](=O)[O-]
3735,DB13638,127527.0,CCN1CCN(C(=O)C1=O)C(=O)NC(C(C)O)C(=O)NC2(C3N(C2=O)C(=C(CS3)CSC4=NN=NN4C)C(=O)O)OC
3736,DB13641,,
3737,DB13642,4904.0,C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
3738,DB13643,3033860.0,CN1CCN(CC1)C=C2C(=O)N3C(=N2)CN=C(C4=C3C=CC(=C4)[N+](=O)[O-])C5=CC=CC=C5Cl
3739,DB13644,667493.0,CC1=CC(=O)NC(=S)N1
3740,DB13645,107841.0,CCN(CC)CCC(=O)N1C2=CC=CC=C2SC3=C1C=C(C=C3)NC(=O)OCC
3741,DB13646,,
3742,DB13647,,
3743,DB13648,21158560.0,C=CC[N+]12CCC34C1CC(C(=CCO)C2)C5=CN6C7C(=CN(C53)C8=CC=CC=C48)C9CC1C7(CC[N+]1(CC9=CCO)CC=C)C1=CC=CC=C16
3744,DB13649,31508.0,CC1=CC2=C(C=C1)C(=NC(=O)N2C(C)C)C3=CC=CC=C3
3745,DB13650,72941505.0,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(CO)(CO)N)O.[OH-].[OH-].[Al+3]
3746,DB13651,76957773.0,CCC1C2CC3C4C5(CC(C2C5OC(=O)CCl)N3C1O)C6=CC=CC=C6N4C
3747,DB13652,36131.0,CCCCN(CCN(CC)CC)C(=O)C1=CC=CC2=CC=CC=C21
3748,DB13653,42884.0,CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3
3749,DB13654,71586775.0,O.[O-2].[O-2].[O-2].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.[Al+3].[Al+3]
3750,DB13657,21102.0,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2OC(=O)C
3751,DB13660,92879.0,CCC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3
3752,DB13662,9661.0,C#CCC1(CCCCC1)OC(=O)N
3753,DB13663,69594.0,C1=CC(=C(C=C1S(=O)(=O)N)S(=O)(=O)N)Cl
3754,DB13664,289085.0,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(=C5C4(CCC(=C5)OCCCl)C)C=O)F)O)C)OC(O2)(C)C
3755,DB13665,15139.0,COC1=CC=CC=C1N2CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F
3756,DB13666,72142.0,C[N+]1(CCOCC1)CCC(C2=CC=CC=C2)(C3=CC=CS3)O.[I-]
3757,DB13667,9571080.0,CON=C(C1=NSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=C5C=CC=NN5C=C4)C(=O)[O-]
3758,DB13668,604519.0,C1CCC2=C(C1)C(=C3CCCC3=N2)N
3759,DB13673,439318.0,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)N)N
3760,DB13675,11259.0,CC1=C(C=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2)N
3761,DB13676,4257.0,C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl
3762,DB13677,2569.0,CC1=C(C(=O)C(=C(C1=O)N2CC2)C(COC(=O)N)OC)N3CC3
3763,DB13678,21788.0,C1CCC(CC1)C2(CCCCC2)C(=O)OCCN3CCCCC3
3764,DB13679,33036.0,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
3765,DB13681,30949.0,CCCCN(CCCC)CCNC1=NC(=NO1)C2=CC=CC=C2
3766,DB13682,5479539.0,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-]
3767,DB13683,6857.0,CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C
3768,DB13684,3033988.0,CC(=C(C1=C(C=C(C=C1)Cl)Cl)OCCOC2=CC=C(C=C2)Cl)N3C=CN=C3
3769,DB13685,9842127.0,CC12CCC3C4CCC(=CC4=CCC3C1CCC2(C#C)O)OC5CCCC5
3770,DB13686,71807.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC(=C(C=C3)Cl)Cl)OC)C(=O)O)C
3771,DB13687,71919.0,CC(CCN1CCN(CC1)C2=CC=C(C=C2)F)NC(=O)C3=CN=CC=C3
3772,DB13689,5283734.0,CC(C)C(CCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O
3773,DB13690,8024.0,C=COC=C
3774,DB13691,11765960.0,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)OC(=O)C)O
3775,DB13692,65772.0,COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CCN2)O)O
